#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18754
#Date Time: 2019-04-23 16:58:36.115
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Wavegen 1 Condition: Rising
#Channel 1: Range: 500 mV/div Offset: -2.5 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 500 Hz
#Amplitude: 1 V
#Offset: 3 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.003795,3.10597
-0.00379375,3.11202
-0.0037925,3.11807
-0.00379125,3.12412
-0.00379,3.12984
-0.00378875,3.13556
-0.0037875,3.14195
-0.00378625,3.14833
-0.003785,3.15405
-0.00378375,3.16044
-0.0037825,3.16615
-0.00378125,3.17221
-0.00378,3.17792
-0.00377875,3.1833
-0.0037775,3.19003
-0.00377625,3.19642
-0.003775,3.20247
-0.00377375,3.20852
-0.0037725,3.21424
-0.00377125,3.21962
-0.00377,3.22567
-0.00376875,3.23172
-0.0037675,3.23744
-0.00376625,3.24349
-0.003765,3.24988
-0.00376375,3.2556
-0.0037625,3.26131
-0.00376125,3.26703
-0.00376,3.27308
-0.00375875,3.27913
-0.0037575,3.28418
-0.00375625,3.29023
-0.003755,3.29628
-0.00375375,3.30233
-0.0037525,3.30771
-0.00375125,3.31309
-0.00375,3.31915
-0.00374875,3.32453
-0.0037475,3.33058
-0.00374625,3.3363
-0.003745,3.34201
-0.00374375,3.34773
-0.0037425,3.35344
-0.00374125,3.35916
-0.00374,3.36454
-0.00373875,3.37059
-0.0037375,3.37564
-0.00373625,3.38169
-0.003735,3.38774
-0.00373375,3.39312
-0.0037325,3.3985
-0.00373125,3.40422
-0.00373,3.40926
-0.00372875,3.41498
-0.0037275,3.42103
-0.00372625,3.42641
-0.003725,3.43179
-0.00372375,3.43717
-0.0037225,3.44289
-0.00372125,3.4486
-0.00372,3.45398
-0.00371875,3.4597
-0.0037175,3.46575
-0.00371625,3.47079
-0.003715,3.47584
-0.00371375,3.48155
-0.0037125,3.48693
-0.00371125,3.49299
-0.00371,3.49837
-0.00370875,3.50307
-0.0037075,3.50845
-0.00370625,3.51451
-0.003705,3.51955
-0.00370375,3.52527
-0.0037025,3.53065
-0.00370125,3.53603
-0.0037,3.54141
-0.00369875,3.54679
-0.0036975,3.5525
-0.00369625,3.55754
-0.003695,3.56292
-0.00369375,3.5683
-0.0036925,3.57402
-0.00369125,3.57906
-0.00369,3.58444
-0.00368875,3.58949
-0.0036875,3.59487
-0.00368625,3.60025
-0.003685,3.60563
-0.00368375,3.61067
-0.0036825,3.61605
-0.00368125,3.62177
-0.00368,3.62648
-0.00367875,3.63152
-0.0036775,3.63656
-0.00367625,3.64194
-0.003675,3.64699
-0.00367375,3.65237
-0.0036725,3.65741
-0.00367125,3.66313
-0.00367,3.6675
-0.00366875,3.67254
-0.0036675,3.67826
-0.00366625,3.6833
-0.003665,3.68868
-0.00366375,3.69406
-0.0036625,3.69843
-0.00366125,3.70381
-0.00366,3.70886
-0.00365875,3.71424
-0.0036575,3.71928
-0.00365625,3.72365
-0.003655,3.72903
-0.00365375,3.73407
-0.0036525,3.73878
-0.00365125,3.7445
-0.00365,3.74921
-0.00364875,3.75425
-0.0036475,3.75896
-0.00364625,3.76434
-0.003645,3.76904
-0.00364375,3.77409
-0.0036425,3.77879
-0.00364125,3.78384
-0.00364,3.78821
-0.00363875,3.79359
-0.0036375,3.7983
-0.00363625,3.803
-0.003635,3.80872
-0.00363375,3.81343
-0.0036325,3.81847
-0.00363125,3.82318
-0.00363,3.82822
-0.00362875,3.83226
-0.0036275,3.83697
-0.00362625,3.84235
-0.003625,3.84773
-0.00362375,3.85243
-0.0036225,3.85714
-0.00362125,3.86185
-0.00362,3.86622
-0.00361875,3.87093
-0.0036175,3.87597
-0.00361625,3.88068
-0.003615,3.88572
-0.00361375,3.89076
-0.0036125,3.89547
-0.00361125,3.90052
-0.00361,3.90421
-0.00360875,3.90892
-0.0036075,3.91363
-0.00360625,3.91834
-0.003605,3.92304
-0.00360375,3.92708
-0.0036025,3.93179
-0.00360125,3.93616
-0.0036,3.94154
-0.00359875,3.94591
-0.0035975,3.94961
-0.00359625,3.95431
-0.003595,3.95902
-0.00359375,3.96272
-0.0035925,3.96709
-0.00359125,3.97146
-0.00359,3.97583
-0.00358875,3.97987
-0.0035875,3.98424
-0.00358625,3.98794
-0.003585,3.99197
-0.00358375,3.99601
-0.0035825,3.99937
-0.00358125,4.00307
-0.00358,4.00711
-0.00357875,4.01047
-0.0035775,4.01417
-0.00357625,4.01787
-0.003575,4.02089
-0.00357375,4.02224
-0.0035725,4.02089
-0.00357125,4.01652
-0.00357,4.01114
-0.00356875,4.00509
-0.0035675,3.99904
-0.00356625,3.99298
-0.003565,3.98794
-0.00356375,3.98357
-0.0035625,3.97953
-0.00356125,3.9755
-0.00356,3.97214
-0.00355875,3.96978
-0.0035575,3.96743
-0.00355625,3.96575
-0.003555,3.96407
-0.00355375,3.96171
-0.0035525,3.96037
-0.00355125,3.95969
-0.00355,3.95835
-0.00354875,3.95734
-0.0035475,3.95667
-0.00354625,3.95566
-0.003545,3.95532
-0.00354375,3.95465
-0.0035425,3.95465
-0.00354125,3.95431
-0.00354,3.95364
-0.00353875,3.95364
-0.0035375,3.95364
-0.00353625,3.95398
-0.003535,3.95364
-0.00353375,3.95364
-0.0035325,3.95331
-0.00353125,3.95364
-0.00353,3.95364
-0.00352875,3.95431
-0.0035275,3.95431
-0.00352625,3.95398
-0.003525,3.95431
-0.00352375,3.95431
-0.0035225,3.95465
-0.00352125,3.95465
-0.00352,3.95465
-0.00351875,3.95465
-0.0035175,3.95431
-0.00351625,3.95431
-0.003515,3.95431
-0.00351375,3.95465
-0.0035125,3.95465
-0.00351125,3.95499
-0.00351,3.95465
-0.00350875,3.95499
-0.0035075,3.95532
-0.00350625,3.95532
-0.003505,3.95532
-0.00350375,3.95499
-0.0035025,3.95499
-0.00350125,3.95532
-0.0035,3.95465
-0.00349875,3.95532
-0.0034975,3.95465
-0.00349625,3.95465
-0.003495,3.95465
-0.00349375,3.95532
-0.0034925,3.95465
-0.00349125,3.95499
-0.00349,3.95499
-0.00348875,3.95532
-0.0034875,3.95431
-0.00348625,3.95465
-0.003485,3.95499
-0.00348375,3.95431
-0.0034825,3.95398
-0.00348125,3.95465
-0.00348,3.95465
-0.00347875,3.95465
-0.0034775,3.95465
-0.00347625,3.95465
-0.003475,3.95499
-0.00347375,3.95499
-0.0034725,3.95465
-0.00347125,3.95465
-0.00347,3.95499
-0.00346875,3.95465
-0.0034675,3.95431
-0.00346625,3.95465
-0.003465,3.95499
-0.00346375,3.95465
-0.0034625,3.95465
-0.00346125,3.95465
-0.00346,3.95465
-0.00345875,3.95465
-0.0034575,3.95465
-0.00345625,3.95465
-0.003455,3.95431
-0.00345375,3.95431
-0.0034525,3.95499
-0.00345125,3.95499
-0.00345,3.95398
-0.00344875,3.95431
-0.0034475,3.95431
-0.00344625,3.95431
-0.003445,3.95364
-0.00344375,3.95431
-0.0034425,3.95431
-0.00344125,3.95431
-0.00344,3.95398
-0.00343875,3.95398
-0.0034375,3.95431
-0.00343625,3.95431
-0.003435,3.95431
-0.00343375,3.95398
-0.0034325,3.95398
-0.00343125,3.95364
-0.00343,3.95398
-0.00342875,3.95364
-0.0034275,3.95398
-0.00342625,3.95431
-0.003425,3.95465
-0.00342375,3.95431
-0.0034225,3.95398
-0.00342125,3.95331
-0.00342,3.95364
-0.00341875,3.95398
-0.0034175,3.95398
-0.00341625,3.95398
-0.003415,3.95398
-0.00341375,3.95364
-0.0034125,3.95364
-0.00341125,3.95364
-0.00341,3.95398
-0.00340875,3.95431
-0.0034075,3.95431
-0.00340625,3.95398
-0.003405,3.95431
-0.00340375,3.95398
-0.0034025,3.95465
-0.00340125,3.95364
-0.0034,3.95398
-0.00339875,3.95398
-0.0033975,3.95398
-0.00339625,3.95431
-0.003395,3.95431
-0.00339375,3.95431
-0.0033925,3.95398
-0.00339125,3.95398
-0.00339,3.95364
-0.00338875,3.95398
-0.0033875,3.95431
-0.00338625,3.95431
-0.003385,3.95499
-0.00338375,3.95431
-0.0033825,3.95431
-0.00338125,3.95431
-0.00338,3.95398
-0.00337875,3.95431
-0.0033775,3.95431
-0.00337625,3.95398
-0.003375,3.95431
-0.00337375,3.95398
-0.0033725,3.95398
-0.00337125,3.95398
-0.00337,3.95431
-0.00336875,3.95431
-0.0033675,3.95431
-0.00336625,3.95398
-0.003365,3.95398
-0.00336375,3.95398
-0.0033625,3.95364
-0.00336125,3.95398
-0.00336,3.95398
-0.00335875,3.95398
-0.0033575,3.95364
-0.00335625,3.95364
-0.003355,3.95398
-0.00335375,3.95398
-0.0033525,3.95398
-0.00335125,3.95431
-0.00335,3.95398
-0.00334875,3.95364
-0.0033475,3.95398
-0.00334625,3.95398
-0.003345,3.95398
-0.00334375,3.95398
-0.0033425,3.95398
-0.00334125,3.95431
-0.00334,3.95431
-0.00333875,3.95398
-0.0033375,3.95398
-0.00333625,3.95431
-0.003335,3.95364
-0.00333375,3.95398
-0.0033325,3.95431
-0.00333125,3.95398
-0.00333,3.95465
-0.00332875,3.95431
-0.0033275,3.95398
-0.00332625,3.95398
-0.003325,3.95398
-0.00332375,3.95431
-0.0033225,3.95431
-0.00332125,3.95398
-0.00332,3.95364
-0.00331875,3.95364
-0.0033175,3.95364
-0.00331625,3.95331
-0.003315,3.95398
-0.00331375,3.95431
-0.0033125,3.95431
-0.00331125,3.95431
-0.00331,3.95431
-0.00330875,3.95431
-0.0033075,3.95398
-0.00330625,3.95364
-0.003305,3.95331
-0.00330375,3.95331
-0.0033025,3.95364
-0.00330125,3.95398
-0.0033,3.95398
-0.00329875,3.95398
-0.0032975,3.95398
-0.00329625,3.95431
-0.003295,3.95398
-0.00329375,3.95364
-0.0032925,3.95398
-0.00329125,3.95398
-0.00329,3.95398
-0.00328875,3.95398
-0.0032875,3.95398
-0.00328625,3.95398
-0.003285,3.95398
-0.00328375,3.95364
-0.0032825,3.95364
-0.00328125,3.95398
-0.00328,3.95331
-0.00327875,3.95331
-0.0032775,3.95364
-0.00327625,3.95364
-0.003275,3.95331
-0.00327375,3.95364
-0.0032725,3.95364
-0.00327125,3.95364
-0.00327,3.95331
-0.00326875,3.95331
-0.0032675,3.95398
-0.00326625,3.95431
-0.003265,3.95431
-0.00326375,3.95431
-0.0032625,3.95431
-0.00326125,3.95364
-0.00326,3.95398
-0.00325875,3.95398
-0.0032575,3.95398
-0.00325625,3.95331
-0.003255,3.95331
-0.00325375,3.95398
-0.0032525,3.95364
-0.00325125,3.95331
-0.00325,3.95398
-0.00324875,3.95364
-0.0032475,3.95398
-0.00324625,3.95364
-0.003245,3.95364
-0.00324375,3.95331
-0.0032425,3.95331
-0.00324125,3.95331
-0.00324,3.95364
-0.00323875,3.95364
-0.0032375,3.95431
-0.00323625,3.95398
-0.003235,3.95398
-0.00323375,3.95398
-0.0032325,3.95431
-0.00323125,3.95431
-0.00323,3.95364
-0.00322875,3.95398
-0.0032275,3.95331
-0.00322625,3.95364
-0.003225,3.95331
-0.00322375,3.95331
-0.0032225,3.95364
-0.00322125,3.95364
-0.00322,3.95398
-0.00321875,3.95364
-0.0032175,3.95364
-0.00321625,3.95364
-0.003215,3.95398
-0.00321375,3.95398
-0.0032125,3.95364
-0.00321125,3.95364
-0.00321,3.95297
-0.00320875,3.95331
-0.0032075,3.95364
-0.00320625,3.95364
-0.003205,3.95331
-0.00320375,3.95331
-0.0032025,3.95331
-0.00320125,3.95364
-0.0032,3.95364
-0.00319875,3.95364
-0.0031975,3.95398
-0.00319625,3.95398
-0.003195,3.95331
-0.00319375,3.95331
-0.0031925,3.95398
-0.00319125,3.95364
-0.00319,3.95331
-0.00318875,3.95364
-0.0031875,3.95331
-0.00318625,3.95297
-0.003185,3.95331
-0.00318375,3.95364
-0.0031825,3.95364
-0.00318125,3.95364
-0.00318,3.95398
-0.00317875,3.95398
-0.0031775,3.95364
-0.00317625,3.95331
-0.003175,3.95331
-0.00317375,3.95364
-0.0031725,3.95331
-0.00317125,3.95331
-0.00317,3.95297
-0.00316875,3.95297
-0.0031675,3.95297
-0.00316625,3.95297
-0.003165,3.95297
-0.00316375,3.95364
-0.0031625,3.95364
-0.00316125,3.95331
-0.00316,3.95364
-0.00315875,3.95364
-0.0031575,3.95364
-0.00315625,3.95364
-0.003155,3.95364
-0.00315375,3.95364
-0.0031525,3.95331
-0.00315125,3.95331
-0.00315,3.95364
-0.00314875,3.95331
-0.0031475,3.95331
-0.00314625,3.95331
-0.003145,3.95398
-0.00314375,3.95364
-0.0031425,3.95364
-0.00314125,3.95398
-0.00314,3.95398
-0.00313875,3.95364
-0.0031375,3.95364
-0.00313625,3.95364
-0.003135,3.95364
-0.00313375,3.95364
-0.0031325,3.95364
-0.00313125,3.95364
-0.00313,3.95364
-0.00312875,3.95364
-0.0031275,3.95297
-0.00312625,3.95364
-0.003125,3.95364
-0.00312375,3.95364
-0.0031225,3.95331
-0.00312125,3.95331
-0.00312,3.95364
-0.00311875,3.95364
-0.0031175,3.95364
-0.00311625,3.95331
-0.003115,3.95331
-0.00311375,3.95297
-0.0031125,3.95297
-0.00311125,3.95331
-0.00311,3.95331
-0.00310875,3.95297
-0.0031075,3.95297
-0.00310625,3.95331
-0.003105,3.95331
-0.00310375,3.95331
-0.0031025,3.95331
-0.00310125,3.95331
-0.0031,3.95364
-0.00309875,3.95364
-0.0030975,3.95297
-0.00309625,3.95263
-0.003095,3.95331
-0.00309375,3.95331
-0.0030925,3.95297
-0.00309125,3.95331
-0.00309,3.95263
-0.00308875,3.95297
-0.0030875,3.95331
-0.00308625,3.95331
-0.003085,3.95297
-0.00308375,3.95297
-0.0030825,3.95331
-0.00308125,3.95297
-0.00308,3.95331
-0.00307875,3.95331
-0.0030775,3.95364
-0.00307625,3.95297
-0.003075,3.95331
-0.00307375,3.95331
-0.0030725,3.95364
-0.00307125,3.95331
-0.00307,3.95331
-0.00306875,3.95331
-0.0030675,3.95331
-0.00306625,3.95364
-0.003065,3.95398
-0.00306375,3.95297
-0.0030625,3.95297
-0.00306125,3.95364
-0.00306,3.95331
-0.00305875,3.95331
-0.0030575,3.95364
-0.00305625,3.95331
-0.003055,3.95331
-0.00305375,3.95331
-0.0030525,3.95331
-0.00305125,3.95364
-0.00305,3.95297
-0.00304875,3.95331
-0.0030475,3.95364
-0.00304625,3.95364
-0.003045,3.95331
-0.00304375,3.95331
-0.0030425,3.95331
-0.00304125,3.95331
-0.00304,3.95297
-0.00303875,3.95263
-0.0030375,3.95331
-0.00303625,3.95331
-0.003035,3.95297
-0.00303375,3.95331
-0.0030325,3.95364
-0.00303125,3.95398
-0.00303,3.95364
-0.00302875,3.95297
-0.0030275,3.95331
-0.00302625,3.95364
-0.003025,3.95331
-0.00302375,3.95331
-0.0030225,3.95297
-0.00302125,3.95297
-0.00302,3.95331
-0.00301875,3.95364
-0.0030175,3.95331
-0.00301625,3.95364
-0.003015,3.95297
-0.00301375,3.95331
-0.0030125,3.95331
-0.00301125,3.95331
-0.00301,3.95364
-0.00300875,3.95297
-0.0030075,3.95297
-0.00300625,3.95297
-0.003005,3.95331
-0.00300375,3.95331
-0.0030025,3.95364
-0.00300125,3.95297
-0.003,3.93212
-0.00299875,3.89144
-0.0029975,3.85008
-0.00299625,3.80805
-0.002995,3.76602
-0.00299375,3.725
-0.0029925,3.68263
-0.00299125,3.6406
-0.00299,3.59924
-0.00298875,3.55788
-0.0029875,3.51652
-0.00298625,3.47483
-0.002985,3.43381
-0.00298375,3.39245
-0.0029825,3.35143
-0.00298125,3.30973
-0.00298,3.26837
-0.00297875,3.22769
-0.0029775,3.18667
-0.00297625,3.14598
-0.002975,3.10496
-0.00297375,3.06427
-0.0029725,3.02359
-0.00297125,2.9829
-0.00297,2.94255
-0.00296875,2.90187
-0.0029675,2.86084
-0.00296625,2.82049
-0.002965,2.78048
-0.00296375,2.74013
-0.0029625,2.69945
-0.00296125,2.6591
-0.00296,2.61908
-0.00295875,2.57941
-0.0029575,2.53906
-0.00295625,2.49938
-0.002955,2.45937
-0.00295375,2.41969
-0.0029525,2.38001
-0.00295125,2.34067
-0.00295,2.30167
-0.00294875,2.26266
-0.0029475,2.22534
-0.00294625,2.19037
-0.002945,2.1591
-0.00294375,2.1322
-0.0029425,2.10833
-0.00294125,2.08849
-0.00294,2.07168
-0.00293875,2.05688
-0.0029375,2.04444
-0.00293625,2.03435
-0.002935,2.02527
-0.00293375,2.01754
-0.0029325,2.01081
-0.00293125,2.00476
-0.00293,2.00005
-0.00292875,1.99602
-0.0029275,1.99232
-0.00292625,1.98929
-0.002925,1.9866
-0.00292375,1.98425
-0.0029225,1.98223
-0.00292125,1.98089
-0.00292,1.97921
-0.00291875,1.97853
-0.0029175,1.97753
-0.00291625,1.97652
-0.002915,1.97551
-0.00291375,1.97484
-0.0029125,1.97383
-0.00291125,1.97316
-0.00291,1.97349
-0.00290875,1.97316
-0.0029075,1.97316
-0.00290625,1.97316
-0.002905,1.97282
-0.00290375,1.97282
-0.0029025,1.97215
-0.00290125,1.97215
-0.0029,1.97181
-0.00289875,1.97215
-0.0028975,1.97215
-0.00289625,1.97114
-0.002895,1.97114
-0.00289375,1.97147
-0.0028925,1.97147
-0.00289125,1.97147
-0.00289,1.97114
-0.00288875,1.97147
-0.0028875,1.97147
-0.00288625,1.97147
-0.002885,1.97147
-0.00288375,1.97147
-0.0028825,1.97181
-0.00288125,1.97147
-0.00288,1.97147
-0.00287875,1.97114
-0.0028775,1.97114
-0.00287625,1.97147
-0.002875,1.97147
-0.00287375,1.97114
-0.0028725,1.97147
-0.00287125,1.9708
-0.00287,1.97114
-0.00286875,1.97114
-0.0028675,1.97114
-0.00286625,1.97147
-0.002865,1.97114
-0.00286375,1.97147
-0.0028625,1.97114
-0.00286125,1.97114
-0.00286,1.9708
-0.00285875,1.9708
-0.0028575,1.97147
-0.00285625,1.97114
-0.002855,1.97114
-0.00285375,1.9708
-0.0028525,1.9708
-0.00285125,1.9708
-0.00285,1.9708
-0.00284875,1.9708
-0.0028475,1.97114
-0.00284625,1.97114
-0.002845,1.97147
-0.00284375,1.97114
-0.0028425,1.97114
-0.00284125,1.97147
-0.00284,1.97114
-0.00283875,1.97147
-0.0028375,1.9708
-0.00283625,1.9708
-0.002835,1.9708
-0.00283375,1.9708
-0.0028325,1.97114
-0.00283125,1.9708
-0.00283,1.9708
-0.00282875,1.9708
-0.0028275,1.97114
-0.00282625,1.97114
-0.002825,1.9708
-0.00282375,1.97114
-0.0028225,1.97114
-0.00282125,1.97114
-0.00282,1.97114
-0.00281875,1.97114
-0.0028175,1.9708
-0.00281625,1.9708
-0.002815,1.9708
-0.00281375,1.9708
-0.0028125,1.97047
-0.00281125,1.9708
-0.00281,1.97114
-0.00280875,1.97114
-0.0028075,1.97114
-0.00280625,1.9708
-0.002805,1.9708
-0.00280375,1.97147
-0.0028025,1.97114
-0.00280125,1.97114
-0.0028,1.9708
-0.00279875,1.9708
-0.0027975,1.97047
-0.00279625,1.9708
-0.002795,1.97114
-0.00279375,1.9708
-0.0027925,1.97047
-0.00279125,1.9708
-0.00279,1.9708
-0.00278875,1.97114
-0.0027875,1.9708
-0.00278625,1.97047
-0.002785,1.97114
-0.00278375,1.97114
-0.0027825,1.97013
-0.00278125,1.97047
-0.00278,1.9708
-0.00277875,1.9708
-0.0027775,1.9708
-0.00277625,1.9708
-0.002775,1.9708
-0.00277375,1.9708
-0.0027725,1.97047
-0.00277125,1.97047
-0.00277,1.9708
-0.00276875,1.9708
-0.0027675,1.97147
-0.00276625,1.97147
-0.002765,1.9708
-0.00276375,1.9708
-0.0027625,1.9708
-0.00276125,1.97114
-0.00276,1.9708
-0.00275875,1.9708
-0.0027575,1.97047
-0.00275625,1.97047
-0.002755,1.9708
-0.00275375,1.9708
-0.0027525,1.97047
-0.00275125,1.97047
-0.00275,1.97114
-0.00274875,1.97114
-0.0027475,1.9708
-0.00274625,1.97114
-0.002745,1.9708
-0.00274375,1.9708
-0.0027425,1.97114
-0.00274125,1.9708
-0.00274,1.97047
-0.00273875,1.9708
-0.0027375,1.97114
-0.00273625,1.9708
-0.002735,1.97047
-0.00273375,1.97047
-0.0027325,1.9708
-0.00273125,1.9708
-0.00273,1.9708
-0.00272875,1.9708
-0.0027275,1.9708
-0.00272625,1.9708
-0.002725,1.9708
-0.00272375,1.9708
-0.0027225,1.97114
-0.00272125,1.97147
-0.00272,1.97114
-0.00271875,1.97114
-0.0027175,1.97114
-0.00271625,1.97114
-0.002715,1.97114
-0.00271375,1.97114
-0.0027125,1.97114
-0.00271125,1.97147
-0.00271,1.97114
-0.00270875,1.97114
-0.0027075,1.97114
-0.00270625,1.97147
-0.002705,1.97147
-0.00270375,1.97147
-0.0027025,1.97114
-0.00270125,1.97114
-0.0027,1.97114
-0.00269875,1.97114
-0.0026975,1.97147
-0.00269625,1.97114
-0.002695,1.97114
-0.00269375,1.97114
-0.0026925,1.97114
-0.00269125,1.97114
-0.00269,1.9708
-0.00268875,1.9708
-0.0026875,1.97147
-0.00268625,1.97147
-0.002685,1.97147
-0.00268375,1.9708
-0.0026825,1.9708
-0.00268125,1.9708
-0.00268,1.97114
-0.00267875,1.97114
-0.0026775,1.9708
-0.00267625,1.97114
-0.002675,1.9708
-0.00267375,1.97114
-0.0026725,1.97114
-0.00267125,1.9708
-0.00267,1.97114
-0.00266875,1.97114
-0.0026675,1.97114
-0.00266625,1.97114
-0.002665,1.97147
-0.00266375,1.97114
-0.0026625,1.97147
-0.00266125,1.97114
-0.00266,1.9708
-0.00265875,1.97114
-0.0026575,1.9708
-0.00265625,1.9708
-0.002655,1.97114
-0.00265375,1.9708
-0.0026525,1.9708
-0.00265125,1.9708
-0.00265,1.97114
-0.00264875,1.9708
-0.0026475,1.9708
-0.00264625,1.97114
-0.002645,1.97047
-0.00264375,1.9708
-0.0026425,1.9708
-0.00264125,1.97114
-0.00264,1.9708
-0.00263875,1.97047
-0.0026375,1.97047
-0.00263625,1.97114
-0.002635,1.97114
-0.00263375,1.9708
-0.0026325,1.9708
-0.00263125,1.9708
-0.00263,1.97047
-0.00262875,1.97047
-0.0026275,1.97013
-0.00262625,1.97047
-0.002625,1.9708
-0.00262375,1.9708
-0.0026225,1.9708
-0.00262125,1.97047
-0.00262,1.9708
-0.00261875,1.9708
-0.0026175,1.97047
-0.00261625,1.97047
-0.002615,1.97114
-0.00261375,1.97114
-0.0026125,1.9708
-0.00261125,1.97114
-0.00261,1.97114
-0.00260875,1.97114
-0.0026075,1.9708
-0.00260625,1.97114
-0.002605,1.97114
-0.00260375,1.9708
-0.0026025,1.9708
-0.00260125,1.9708
-0.0026,1.97114
-0.00259875,1.9708
-0.0025975,1.9708
-0.00259625,1.97114
-0.002595,1.9708
-0.00259375,1.9708
-0.0025925,1.9708
-0.00259125,1.9708
-0.00259,1.9708
-0.00258875,1.9708
-0.0025875,1.9708
-0.00258625,1.9708
-0.002585,1.97047
-0.00258375,1.9708
-0.0025825,1.97047
-0.00258125,1.9708
-0.00258,1.97114
-0.00257875,1.9708
-0.0025775,1.9708
-0.00257625,1.9708
-0.002575,1.97047
-0.00257375,1.97047
-0.0025725,1.97047
-0.00257125,1.97047
-0.00257,1.9708
-0.00256875,1.9708
-0.0025675,1.97114
-0.00256625,1.97047
-0.002565,1.97047
-0.00256375,1.97114
-0.0025625,1.9708
-0.00256125,1.9708
-0.00256,1.97047
-0.00255875,1.97047
-0.0025575,1.9708
-0.00255625,1.9708
-0.002555,1.97047
-0.00255375,1.97047
-0.0025525,1.97047
-0.00255125,1.9708
-0.00255,1.9708
-0.00254875,1.97013
-0.0025475,1.97047
-0.00254625,1.97047
-0.002545,1.97114
-0.00254375,1.97114
-0.0025425,1.97114
-0.00254125,1.97147
-0.00254,1.97114
-0.00253875,1.97114
-0.0025375,1.97114
-0.00253625,1.97114
-0.002535,1.97114
-0.00253375,1.97114
-0.0025325,1.9708
-0.00253125,1.97114
-0.00253,1.9708
-0.00252875,1.97114
-0.0025275,1.9708
-0.00252625,1.97114
-0.002525,1.97147
-0.00252375,1.97114
-0.0025225,1.97114
-0.00252125,1.97114
-0.00252,1.97114
-0.00251875,1.9708
-0.0025175,1.9708
-0.00251625,1.97114
-0.002515,1.9708
-0.00251375,1.97047
-0.0025125,1.9708
-0.00251125,1.97114
-0.00251,1.9708
-0.00250875,1.97114
-0.0025075,1.9708
-0.00250625,1.97114
-0.002505,1.97114
-0.00250375,1.97114
-0.0025025,1.97114
-0.00250125,1.9708
-0.0025,1.97114
-0.00249875,1.97114
-0.0024975,1.97114
-0.00249625,1.9708
-0.002495,1.9708
-0.00249375,1.9708
-0.0024925,1.9708
-0.00249125,1.9708
-0.00249,1.97114
-0.00248875,1.97147
-0.0024875,1.97114
-0.00248625,1.97114
-0.002485,1.97114
-0.00248375,1.9708
-0.0024825,1.9708
-0.00248125,1.9708
-0.00248,1.97114
-0.00247875,1.97114
-0.0024775,1.97114
-0.00247625,1.97114
-0.002475,1.97114
-0.00247375,1.97147
-0.0024725,1.97114
-0.00247125,1.97114
-0.00247,1.97114
-0.00246875,1.97114
-0.0024675,1.97114
-0.00246625,1.97114
-0.002465,1.97147
-0.00246375,1.97114
-0.0024625,1.97114
-0.00246125,1.97114
-0.00246,1.97114
-0.00245875,1.9708
-0.0024575,1.97114
-0.00245625,1.97114
-0.002455,1.97114
-0.00245375,1.97114
-0.0024525,1.97114
-0.00245125,1.97147
-0.00245,1.97147
-0.00244875,1.97114
-0.0024475,1.97147
-0.00244625,1.97147
-0.002445,1.97147
-0.00244375,1.97147
-0.0024425,1.97147
-0.00244125,1.97114
-0.00244,1.9708
-0.00243875,1.97114
-0.0024375,1.97114
-0.00243625,1.97147
-0.002435,1.97114
-0.00243375,1.97114
-0.0024325,1.97147
-0.00243125,1.97147
-0.00243,1.97147
-0.00242875,1.97181
-0.0024275,1.97147
-0.00242625,1.97147
-0.002425,1.97114
-0.00242375,1.97147
-0.0024225,1.97114
-0.00242125,1.9708
-0.00242,1.9708
-0.00241875,1.97114
-0.0024175,1.97114
-0.00241625,1.97114
-0.002415,1.97147
-0.00241375,1.97181
-0.0024125,1.97114
-0.00241125,1.97147
-0.00241,1.97181
-0.00240875,1.97114
-0.0024075,1.97147
-0.00240625,1.97147
-0.002405,1.9708
-0.00240375,1.97147
-0.0024025,1.97181
-0.00240125,1.97181
-0.0024,1.97181
-0.00239875,1.97147
-0.0023975,1.97181
-0.00239625,1.97147
-0.002395,1.97147
-0.00239375,1.97147
-0.0023925,1.97147
-0.00239125,1.97181
-0.00239,1.97147
-0.00238875,1.97147
-0.0023875,1.97114
-0.00238625,1.97181
-0.002385,1.97181
-0.00238375,1.97114
-0.0023825,1.97147
-0.00238125,1.97147
-0.00238,1.9708
-0.00237875,1.9708
-0.0023775,1.97181
-0.00237625,1.97181
-0.002375,1.97181
-0.00237375,1.97181
-0.0023725,1.97181
-0.00237125,1.97114
-0.00237,1.97114
-0.00236875,1.9708
-0.0023675,1.97114
-0.00236625,1.97147
-0.002365,1.97147
-0.00236375,1.97147
-0.0023625,1.97114
-0.00236125,1.97114
-0.00236,1.97114
-0.00235875,1.97147
-0.0023575,1.97147
-0.00235625,1.97147
-0.002355,1.97147
-0.00235375,1.97114
-0.0023525,1.97114
-0.00235125,1.97114
-0.00235,1.97147
-0.00234875,1.97114
-0.0023475,1.97114
-0.00234625,1.97114
-0.002345,1.97147
-0.00234375,1.97114
-0.0023425,1.97114
-0.00234125,1.97114
-0.00234,1.97114
