V1, Vout
-0.0261261261261,0.095
-0.0259259259259,0.095
-0.0257257257257,0.095
-0.0255255255255,0.095
-0.0253253253253,0.095
-0.0251251251251,0.095
-0.0249249249249,0.095
-0.0247247247247,0.1
-0.0245245245245,0.1
-0.0243243243243,0.1
-0.0241241241241,0.1
-0.0239239239239,0.1
-0.0237237237237,0.1
-0.0235235235235,0.1
-0.0233233233233,0.1
-0.0231231231231,0.1
-0.0229229229229,0.1
-0.0227227227227,0.105
-0.0225225225225,0.105
-0.0223223223223,0.105
-0.0221221221221,0.105
-0.0219219219219,0.105
-0.0217217217217,0.105
-0.0215215215215,0.105
-0.0213213213213,0.105
-0.0211211211211,0.105
-0.0209209209209,0.105
-0.0207207207207,0.105
-0.0205205205205,0.11
-0.0203203203203,0.11
-0.0201201201201,0.11
-0.0199199199199,0.11
-0.0197197197197,0.11
-0.0195195195195,0.11
-0.0193193193193,0.11
-0.0191191191191,0.11
-0.0189189189189,0.11
-0.0187187187187,0.115
-0.0185185185185,0.115
-0.0183183183183,0.115
-0.0181181181181,0.115
-0.0179179179179,0.115
-0.0177177177177,0.115
-0.0175175175175,0.115
-0.0173173173173,0.115
-0.0171171171171,0.12
-0.0169169169169,0.12
-0.0167167167167,0.12
-0.0165165165165,0.12
-0.0163163163163,0.12
-0.0161161161161,0.125
-0.0159159159159,0.125
-0.0157157157157,0.125
-0.0155155155155,0.125
-0.0153153153153,0.125
-0.0151151151151,0.13
-0.0149149149149,0.13
-0.0147147147147,0.13
-0.0145145145145,0.13
-0.0143143143143,0.13
-0.0141141141141,0.135
-0.0139139139139,0.135
-0.0137137137137,0.135
-0.0135135135135,0.135
-0.0133133133133,0.135
-0.0131131131131,0.14
-0.0129129129129,0.14
-0.0127127127127,0.145
-0.0125125125125,0.145
-0.0123123123123,0.145
-0.0121121121121,0.145
-0.0119119119119,0.145
-0.0117117117117,0.15
-0.0115115115115,0.15
-0.0113113113113,0.15
-0.0111111111111,0.155
-0.0109109109109,0.155
-0.0107107107107,0.165
-0.0105105105105,0.165
-0.0103103103103,0.165
-0.0101101101101,0.17
-0.00990990990991,0.17
-0.00970970970971,0.18
-0.00950950950951,0.18
-0.00930930930931,0.18
-0.00910910910911,0.19
-0.00890890890891,0.195
-0.00870870870871,0.21
-0.00850850850851,0.21
-0.00830830830831,0.21
-0.00810810810811,0.24
-0.00790790790791,0.24
-0.00770770770771,0.295
-0.00750750750751,0.285
-0.00730730730731,0.295
-0.00710710710711,0.37
-0.00690690690691,0.365
-0.00670670670671,0.46
-0.00650650650651,0.46
-0.00630630630631,0.465
-0.00610610610611,0.57
-0.00590590590591,0.565
-0.00570570570571,0.67
-0.00550550550551,0.67
-0.00530530530531,0.665
-0.00510510510511,0.785
-0.0049049049049,0.77
-0.0047047047047,0.89
-0.0045045045045,0.9
-0.0043043043043,0.895
-0.0041041041041,1.03
-0.0039039039039,1.025
-0.0037037037037,1.145
-0.0035035035035,1.145
-0.0033033033033,1.145
-0.0031031031031,1.27
-0.0029029029029,1.27
-0.0027027027027,1.4
-0.0025025025025,1.4
-0.0023023023023,1.4
-0.0021021021021,1.525
-0.0019019019019,1.535
-0.0017017017017,1.65
-0.0015015015015,1.65
-0.0013013013013,1.64
-0.0011011011011,1.78
-0.000900900900901,1.78
-0.000700700700701,1.915
-0.000500500500501,1.915
-0.0003003003003,1.91
-0.0001001001001,2.05
0.0001001001001,2.035
0.0003003003003,2.175
0.000500500500501,2.18
0.000700700700701,2.175
0.000900900900901,2.31
0.0011011011011,2.325
0.0013013013013,2.425
0.0015015015015,2.43
0.0017017017017,2.44
0.0019019019019,2.55
0.0021021021021,2.555
0.0023023023023,2.67
0.0025025025025,2.675
0.0027027027027,2.67
0.0029029029029,2.785
0.0031031031031,2.78
0.0033033033033,2.89
0.0035035035035,2.895
0.0037037037037,2.9
0.0039039039039,3.01
0.0041041041041,3.005
0.0043043043043,3.11
0.0045045045045,3.115
0.0047047047047,3.115
0.0049049049049,3.225
0.00510510510511,3.235
0.00530530530531,3.335
0.00550550550551,3.325
0.00570570570571,3.34
0.00590590590591,3.44
0.00610610610611,3.445
0.00630630630631,3.54
0.00650650650651,3.54
0.00670670670671,3.535
0.00690690690691,3.63
0.00710710710711,3.63
0.00730730730731,3.725
0.00750750750751,3.73
0.00770770770771,3.725
0.00790790790791,3.825
0.00810810810811,3.825
0.00830830830831,3.91
0.00850850850851,3.9
0.00870870870871,3.905
0.00890890890891,3.99
0.00910910910911,3.995
0.00930930930931,4.06
0.00950950950951,4.065
0.00970970970971,4.065
0.00990990990991,4.135
0.0101101101101,4.13
0.0103103103103,4.205
0.0105105105105,4.2
0.0107107107107,4.21
0.0109109109109,4.275
0.0111111111111,4.275
0.0113113113113,4.335
0.0115115115115,4.335
0.0117117117117,4.345
0.0119119119119,4.405
0.0121121121121,4.4
0.0123123123123,4.455
0.0125125125125,4.455
0.0127127127127,4.455
0.0129129129129,4.51
0.0131131131131,4.51
0.0133133133133,4.56
0.0135135135135,4.56
0.0137137137137,4.56
0.0139139139139,4.605
0.0141141141141,4.605
0.0143143143143,4.64
0.0145145145145,4.64
0.0147147147147,4.64
0.0149149149149,4.675
0.0151151151151,4.67
0.0153153153153,4.7
0.0155155155155,4.7
0.0157157157157,4.7
0.0159159159159,4.725
0.0161161161161,4.725
0.0163163163163,4.745
0.0165165165165,4.745
0.0167167167167,4.745
0.0169169169169,4.76
0.0171171171171,4.76
0.0173173173173,4.775
0.0175175175175,4.775
0.0177177177177,4.775
0.0179179179179,4.785
0.0181181181181,4.785
0.0183183183183,4.795
0.0185185185185,4.795
0.0187187187187,4.795
0.0189189189189,4.805
0.0191191191191,4.805
0.0193193193193,4.81
0.0195195195195,4.81
0.0197197197197,4.81
0.0199199199199,4.82
0.0201201201201,4.82
0.0203203203203,4.825
0.0205205205205,4.825
0.0207207207207,4.825
0.0209209209209,4.83
0.0211211211211,4.83
0.0213213213213,4.835
0.0215215215215,4.835
0.0217217217217,4.835
0.0219219219219,4.84
0.0221221221221,4.84
0.0223223223223,4.845
0.0225225225225,4.845
0.0227227227227,4.845
0.0229229229229,4.85
0.0231231231231,4.85
0.0233233233233,4.85
0.0235235235235,4.85
0.0237237237237,4.85
0.0239239239239,4.855
0.0241241241241,4.855
0.0243243243243,4.86
0.0245245245245,4.86
0.0247247247247,4.86
0.0249249249249,4.865
0.0251251251251,4.865
0.0253253253253,4.865
0.0255255255255,4.865
0.0257257257257,4.865
0.0259259259259,4.87
0.0261261261261,4.87
0.0263263263263,4.87
0.0265265265265,4.87
0.0267267267267,4.87
0.0269269269269,4.875
0.0271271271271,4.875
0.0273273273273,4.88
0.0275275275275,4.88
0.0277277277277,4.875
0.0279279279279,4.88
0.0281281281281,4.88
0.0283283283283,4.885
0.0285285285285,4.885
0.0287287287287,4.885
0.0289289289289,4.885
0.0291291291291,4.885
0.0293293293293,4.885
0.0295295295295,4.885
0.0297297297297,4.885
0.0299299299299,4.89
0.0301301301301,4.89
0.0303303303303,4.89
0.0305305305305,4.89
0.0307307307307,4.89
0.0309309309309,4.895
0.0311311311311,4.895
0.0313313313313,4.895
0.0315315315315,4.895
0.0317317317317,4.895
0.0319319319319,4.9
0.0321321321321,4.9
0.0323323323323,4.9
0.0325325325325,4.9
0.0327327327327,4.9
0.0329329329329,4.905
0.0331331331331,4.905
0.0333333333333,4.905
0.0335335335335,4.905
0.0337337337337,4.905
0.0339339339339,4.905
0.0341341341341,4.905
0.0343343343343,4.91
0.0345345345345,4.91
0.0347347347347,4.91
0.0349349349349,4.91
0.0351351351351,4.91
0.0353353353353,4.91
0.0355355355355,4.91
0.0357357357357,4.91
0.0359359359359,4.915
0.0361361361361,4.915
0.0363363363363,4.915
0.0365365365365,4.915
0.0367367367367,4.915
0.0369369369369,4.915
0.0371371371371,4.915
0.0373373373373,4.92
0.0375375375375,4.92
0.0377377377377,4.92
0.0379379379379,4.92
0.0381381381381,4.92
0.0383383383383,4.92
0.0385385385385,4.92
0.0387387387387,4.92
0.0389389389389,4.925
0.0391391391391,4.925
0.0393393393393,4.925
0.0395395395395,4.925
0.0397397397397,4.925
0.0399399399399,4.925
0.0401401401401,4.925
0.0403403403403,4.93
0.0405405405405,4.93
0.0407407407407,4.93
0.0409409409409,4.93
0.0411411411411,4.93
0.0413413413413,4.93
0.0415415415415,4.93
0.0417417417417,4.93
0.0419419419419,4.93
0.0421421421421,4.93
0.0423423423423,4.935
0.0425425425425,4.935
0.0427427427427,4.935
0.0429429429429,4.935
0.0431431431431,4.935
0.0433433433433,4.935
0.0435435435435,4.935
0.0437437437437,4.935
0.0439439439439,4.935
0.0441441441441,4.94
0.0443443443443,4.94
0.0445445445445,4.94
0.0447447447447,4.94
0.0449449449449,4.94
0.0451451451451,4.94
0.0453453453453,4.94
0.0455455455455,4.94
0.0457457457457,4.94
0.0459459459459,4.94
0.0461461461461,4.94
0.0463463463463,4.945
0.0465465465465,4.945
0.0467467467467,4.945
0.0469469469469,4.945
0.0471471471471,4.945
0.0473473473473,4.945
0.0475475475475,4.945
0.0477477477477,4.945
0.0479479479479,4.945
0.0481481481481,4.945
0.0483483483483,4.945
0.0485485485485,4.945
0.0487487487487,4.945
0.0489489489489,4.95
0.0491491491491,4.95
0.0493493493493,4.95
0.0495495495495,4.95
0.0497497497497,4.95
0.0499499499499,4.95
0.0501501501502,4.95
0.0503503503504,4.95
0.0505505505506,4.95
0.0507507507508,4.955
0.050950950951,4.955
0.0511511511512,4.955
0.0513513513514,4.955
0.0515515515516,4.955
0.0517517517518,4.955
0.051951951952,4.955
0.0521521521522,4.955
0.0523523523524,4.955
0.0525525525526,4.955
0.0527527527528,4.955
0.052952952953,4.955
0.0531531531532,4.955
0.0533533533534,4.96
0.0535535535536,4.96
0.0537537537538,4.96
0.053953953954,4.96
0.0541541541542,4.96
0.0543543543544,4.96
0.0545545545546,4.96
0.0547547547548,4.96
0.054954954955,4.96
0.0551551551552,4.96
0.0553553553554,4.965
0.0555555555556,4.965
0.0557557557558,4.965
0.055955955956,4.965
0.0561561561562,4.965
0.0563563563564,4.965
0.0565565565566,4.965
0.0567567567568,4.965
0.056956956957,4.965
0.0571571571572,4.965
0.0573573573574,4.965
0.0575575575576,4.965
0.0577577577578,4.965
0.057957957958,4.965
0.0581581581582,4.965
0.0583583583584,4.965
0.0585585585586,4.965
0.0587587587588,4.97
0.058958958959,4.97
0.0591591591592,4.97
0.0593593593594,4.97
0.0595595595596,4.97
0.0597597597598,4.97
0.05995995996,4.97
0.0601601601602,4.97
0.0603603603604,4.97
0.0605605605606,4.97
0.0607607607608,4.97
0.060960960961,4.97
0.0611611611612,4.97
0.0613613613614,4.975
0.0615615615616,4.975
0.0617617617618,4.975
0.061961961962,4.975
0.0621621621622,4.975
0.0623623623624,4.975
0.0625625625626,4.975
0.0627627627628,4.975
0.062962962963,4.975
0.0631631631632,4.975
0.0633633633634,4.975
0.0635635635636,4.975
0.0637637637638,4.975
0.063963963964,4.975
0.0641641641642,4.975
0.0643643643644,4.98
0.0645645645646,4.98
0.0647647647648,4.98
0.064964964965,4.98
0.0651651651652,4.98
0.0653653653654,4.98
0.0655655655656,4.98
0.0657657657658,4.98
0.065965965966,4.98
0.0661661661662,4.98
0.0663663663664,4.98
0.0665665665666,4.98
0.0667667667668,4.98
0.066966966967,4.98
0.0671671671672,4.98
0.0673673673674,4.985
0.0675675675676,4.985
0.0677677677678,4.985
0.067967967968,4.985
0.0681681681682,4.985
0.0683683683684,4.985
0.0685685685686,4.985
0.0687687687688,4.985
0.068968968969,4.985
0.0691691691692,4.985
0.0693693693694,4.985
0.0695695695696,4.985
0.0697697697698,4.985
0.06996996997,4.985
0.0701701701702,4.985
0.0703703703704,4.99
0.0705705705706,4.99
0.0707707707708,4.99
0.070970970971,4.99
0.0711711711712,4.99
0.0713713713714,4.99
0.0715715715716,4.99
0.0717717717718,4.99
0.071971971972,4.99
0.0721721721722,4.99
0.0723723723724,4.99
0.0725725725726,4.99
0.0727727727728,4.99
0.072972972973,4.99
0.0731731731732,4.99
0.0733733733734,4.99
0.0735735735736,4.99
0.0737737737738,4.99
0.073973973974,4.99
0.0741741741742,4.99
0.0743743743744,4.99
0.0745745745746,4.99
0.0747747747748,4.995
0.074974974975,4.995
0.0751751751752,4.99
0.0753753753754,4.995
0.0755755755756,4.995
0.0757757757758,4.995
0.075975975976,4.995
0.0761761761762,4.995
0.0763763763764,4.995
0.0765765765766,4.995
0.0767767767768,4.995
0.076976976977,4.995
0.0771771771772,4.995
0.0773773773774,4.995
0.0775775775776,4.995
0.0777777777778,4.995
0.077977977978,4.995
0.0781781781782,4.995
0.0783783783784,4.995
0.0785785785786,5.0
0.0787787787788,5.0
0.078978978979,5.0
0.0791791791792,5.0
0.0793793793794,5.0
0.0795795795796,5.0
0.0797797797798,5.0
0.07997997998,5.0
0.0801801801802,5.0
0.0803803803804,5.0
0.0805805805806,5.0
0.0807807807808,5.0
0.080980980981,5.0
0.0811811811812,5.0
0.0813813813814,5.0
0.0815815815816,5.0
0.0817817817818,5.0
0.081981981982,5.0
0.0821821821822,5.0
0.0823823823824,5.0
0.0825825825826,5.0
0.0827827827828,5.005
0.082982982983,5.005
0.0831831831832,5.005
0.0833833833834,5.005
0.0835835835836,5.005
0.0837837837838,5.005
0.083983983984,5.005
0.0841841841842,5.005
0.0843843843844,5.005
0.0845845845846,5.005
0.0847847847848,5.005
0.084984984985,5.005
0.0851851851852,5.005
0.0853853853854,5.005
0.0855855855856,5.005
0.0857857857858,5.005
0.085985985986,5.005
0.0861861861862,5.005
0.0863863863864,5.005
0.0865865865866,5.005
0.0867867867868,5.005
0.086986986987,5.01
0.0871871871872,5.005
0.0873873873874,5.01
0.0875875875876,5.01
0.0877877877878,5.01
0.087987987988,5.01
0.0881881881882,5.01
0.0883883883884,5.01
0.0885885885886,5.01
0.0887887887888,5.01
0.088988988989,5.01
0.0891891891892,5.01
0.0893893893894,5.01
0.0895895895896,5.01
0.0897897897898,5.01
0.08998998999,5.01
0.0901901901902,5.01
0.0903903903904,5.01
0.0905905905906,5.01
0.0907907907908,5.01
0.090990990991,5.01
0.0911911911912,5.01
0.0913913913914,5.01
0.0915915915916,5.01
0.0917917917918,5.01
0.091991991992,5.01
0.0921921921922,5.01
0.0923923923924,5.01
0.0925925925926,5.01
0.0927927927928,5.01
0.092992992993,5.01
0.0931931931932,5.01
0.0933933933934,5.01
0.0935935935936,5.01
0.0937937937938,5.015
0.093993993994,5.015
0.0941941941942,5.015
0.0943943943944,5.015
0.0945945945946,5.015
0.0947947947948,5.015
0.094994994995,5.015
0.0951951951952,5.015
0.0953953953954,5.015
0.0955955955956,5.015
0.0957957957958,5.015
0.095995995996,5.015
0.0961961961962,5.015
0.0963963963964,5.015
0.0965965965966,5.015
0.0967967967968,5.015
0.096996996997,5.015
0.0971971971972,5.015
0.0973973973974,5.015
0.0975975975976,5.015
0.0977977977978,5.015
0.097997997998,5.015
0.0981981981982,5.015
0.0983983983984,5.015
0.0985985985986,5.015
0.0987987987988,5.02
0.098998998999,5.015
0.0991991991992,5.015
0.0993993993994,5.015
0.0995995995996,5.015
0.0997997997998,5.02
0.1,5.02
